CourseNum,SectionID,ClassType,Section,Day,Time,Building,Room,StudentsNumber
BIPN-134,,LE,A00,MW,11:00a-1:50p,CENTR,216,56
BIPN-134,909050,DI,A01,Tu,9:00a-10:50a,CENTR,207,15
BIPN-134,909051,DI,A02,W,9:00a-10:50a,CENTR,218,29
BIPN-134,918840,DI,A03,M,2:00p-3:50p,CENTR,217B,12
DOC-100D,909162,LE,A00,MW,8:00a-10:50a,SEQUO,148,0
BIMM-101,,LE,A00,TuWThF,9:30a-10:50a,YORK,4080A,0
BIMM-101,909035,LA,A01,TuWThF,11:00a-2:50p,YORK,4318,0
BIMM-101,909036,LA,A02,TuWThF,11:00a-2:50p,YORK,4332,0
MMW-121,,LE,A00,TuTh,11:00a-1:50p,PETER,102,58
MMW-121,908840,DI,A01,TuTh,2:00p-2:50p,CENTR,207,30
MMW-121,908841,DI,A02,TuTh,3:00p-3:50p,CENTR,207,28
PSYC-104,917148,LE,A00,MW,5:00p-7:50p,CENTR,216,52
MAE-101C,918953,LE,B00,MW,6:00p-8:50p,PETER,104,53
PSYC-101,908914,LE,A00,MTuWTh,12:30p-1:50p,MCGIL,1350,21
PSYC-100,908913,LE,A00,TuTh,11:00a-1:50p,CENTR,216,46
BILD-1,,LE,A00,MTuWTh,9:30a-10:50a,CENTR,105,58
BILD-1,909016,DI,A01,TuTh,12:00p-12:50p,CENTR,218,31
BILD-1,909017,DI,A02,TuTh,1:00p-1:50p,CENTR,218,14
BILD-1,909018,DI,A03,TuTh,2:00p-2:50p,CENTR,218,13
POLI-113A,908902,LE,A00,MW,11:00a-1:50p,PETER,110,300
MAE-101A,918954,LE,B00,MW,8:00a-10:50a,CSB,001,50
PSYC-169,908920,LE,A00,MW,5:00p-7:50p,PETER,102,19
POLI-142P,908906,LE,A00,MW,11:00a-1:50p,WLH,2209,7
CHEM-7L,909105,LA,A01,MTuWTh,8:00a-10:50a,YORK,2108,0
CHEM-7L,909106,LA,A02,MTuWTh,8:00a-10:50a,YORK,2124,0
CHEM-7L,909107,LA,A03,MTuWTh,8:00a-10:50a,YORK,2142,0
CHEM-7L,909108,LA,A04,MTuWTh,8:00a-10:50a,YORK,2208,0
CHEM-7L,909109,LA,A05,MTuWTh,8:00a-10:50a,YORK,2224,0
CHEM-7L,909110,LA,A06,MTuWTh,8:00a-10:50a,YORK,4224,0
CHEM-7L,909111,LA,A07,MTuWTh,8:00a-10:50a,YORK,4248,0
CHEM-7L,,LE,B00,MW,11:00a-12:50p,YORK,2722,0
CHEM-7L,909113,LA,B01,MTuWTh,1:00p-3:50p,YORK,2108,0
CHEM-7L,909114,LA,B02,MTuWTh,1:00p-3:50p,YORK,2124,0
CHEM-7L,909115,LA,B03,MTuWTh,1:00p-3:50p,YORK,2142,0
CHEM-7L,909116,LA,B04,MTuWTh,1:00p-3:50p,YORK,2208,0
CHEM-7L,909117,LA,B05,MTuWTh,1:00p-3:50p,YORK,2224,0
CHEM-7L,909118,LA,B06,MTuWTh,1:00p-3:50p,YORK,4224,0
CHEM-7L,909119,LA,B07,MTuWTh,1:00p-3:50p,YORK,4248,0
MAE-20,908772,LE,A00,TuTh,8:00a-10:50a,WLH,2111,24
ANSC-122,908992,LE,A00,MW,2:00p-4:50p,WLH,2208,27
ANSC-121,908991,LE,A00,MW,11:00a-1:50p,WLH,2208,20
PSYC-6,908910,LE,A00,TuTh,5:00p-7:50p,CENTR,216,77
PSYC-4,908909,LE,A00,TuTh,11:00a-1:50p,SOLIS,104,47
PSYC-164,908919,LE,A00,TuTh,2:00p-4:50p,CENTR,212,40
HIEU-109,909217,LE,A00,TuTh,2:00p-4:50p,HSS,2154,24
ECON-139,909185,LE,A00,TuTh,2:00p-4:50p,WLH,2113,40
PHYS-2BL,,LE,A00,MW,10:00a-10:50a,YORK,2622,37
PHYS-2BL,908885,LA,A01,TuTh,11:00a-1:50p,MYR-A,2722,21
PHYS-2BL,919123,LA,A03,TuTh,8:00a-10:50a,MYR-A,2722,16
SOCI-1,,LE,A00,TuTh,11:00a-1:50p,CENTR,222,35
SOCI-1,908940,DI,A01,TuTh,2:00p-2:50p,CENTR,217A,35
ECON-130,909183,LE,A00,TuTh,11:00a-1:50p,WLH,2113,38
ECON-131,909184,LE,A00,TuTh,11:00a-1:50p,CSB,001,60
RELI-149,908929,LE,A00,TuTh,2:00p-4:50p,CENTR,214,36
PSYC-60,,LE,A00,MTuWTh,9:30a-10:50a,SOLIS,104,55
PSYC-60,908912,DI,A01,TuTh,8:30a-9:20a,SOLIS,104,55
HILA-126,909224,LE,A00,MW,2:00p-4:50p,YORK,3000A,10
BIBC-102,,LE,A00,MTuWTh,11:00a-12:20p,CENTR,115,134
BIBC-102,908998,DI,A01,MW,9:00a-9:50a,CENTR,220,28
BIBC-102,908999,DI,A02,MW,10:00a-10:50a,CENTR,220,32
BIBC-102,909000,DI,A03,TuTh,2:00p-2:50p,CENTR,220,26
BIBC-102,909001,DI,A04,TuTh,3:00p-3:50p,CENTR,220,27
BIBC-102,909002,DI,A05,TuTh,4:00p-4:50p,CENTR,220,21
BIBC-103,,LE,A00,TuWThF,9:30a-10:50a,PETER,104,0
BIBC-103,909004,LA,A01,TuWThF,11:00a-2:50p,BONN,1309,0
BIBC-103,909005,LA,A02,TuWThF,11:00a-2:50p,BONN,1413,0
WCWP-10B,908986,SE,A00,MW,2:00p-4:50p,EBU3B,1113,17
TDGE-25,908953,LA,A00,MW,8:00a-10:50a,YORK,3000A,20
COGS-151,909125,LE,A00,MTuWTh,9:30a-10:50a,HSS,2321,14
MATH-142A,,LE,A00,MTuThF,12:30p-1:50p,CENTR,115,153
MATH-142A,908804,DI,A01,WF,3:00p-3:50p,APM,2402,27
MATH-142A,908805,DI,A02,WF,4:00p-4:50p,APM,2402,36
MATH-142A,908806,DI,A03,WF,5:00p-5:50p,APM,2402,40
MATH-142A,908807,DI,A04,WF,6:00p-6:50p,APM,2402,30
MATH-142A,917803,DI,A05,WF,7:00p-7:50p,APM,2402,20
COGS-154,909126,LE,A00,TuTh,2:00p-4:50p,PETER,104,68
SOCI-142,908942,LE,A00,TuTh,2:00p-4:50p,CENTR,217B,12
